,avg_align,user,date,hashtags,tweet,followers_count,created,verified,url,reply_count,retweet_count,quote_count,like_count,view_count,media,retweeded_tweet,quoted_tweet,in_reply_to_user,mentioned_users,tw_content,Unnamed: 0,domain,l2,l1,n,r1,r2,website,Twitter,twitt_list,handles,vader_sentiment,negative_sentiment,neutral_sentiment,positive_sentiment,compound_sentiment
67,-0.1622,cbssacramento,2023-02-06 21:00:49+00:00,,Google unveils its rival to popular chatbot ChatGPT https://t.co/Yi68SKkarU https://t.co/RmTRcZRg7b,143095,2008-07-11 14:46:07+00:00,True,https://twitter.com/CBSSacramento/status/1622701872233553920,0,0,0,0,608.0,"[Photo(previewUrl='https://pbs.twimg.com/media/FoT-wPBXEAEaqT7?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FoT-wPBXEAEaqT7?format=jpg&name=orig', altText=None)]",,,,,Google unveils its rival to popular chatbot ChatGPT  ,218,sacramento.cbslocal.com,0.0574,0.3573,0.4637,0.0942,0.0274,https://sacramento.cbslocal.com,"['https://twitter.com/cbssacramento', 'https://twitter.com/CBSSacramento/']",['https://twitter.com/cbssacramento'],cbssacramento,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4215}",0.10266666666666667,0.7403333333333334,0.157,0.05676666666666663
68,-0.1605,abc,2023-02-22 10:56:17+00:00,,Officials at Vanderbilt University are apologizing to students outraged that the university used ChatGPT to craft a consoling email after the mass shooting at Michigan State University. https://t.co/qzW0jqHT0A,17824198,2009-04-04 12:40:32+00:00,True,https://twitter.com/ABC/status/1628347942078742528,74,83,38,203,242310.0,"[Photo(previewUrl='https://pbs.twimg.com/media/Fo8ZzwVXwBopjq0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo8ZzwVXwBopjq0?format=jpg&name=orig', altText=None)]",,,,,Officials at Vanderbilt University are apologizing to students outraged that the university used ChatGPT to craft a consoling email after the mass shooting at Michigan State University. ,219,abcnews.go.com,0.0505,0.2642,0.5222,0.1082,0.0548,https://abcnews.go.com,['https://twitter.com/abc'],['https://twitter.com/abc'],abc,"{'neg': 0.161, 'neu': 0.839, 'pos': 0.0, 'compound': -0.5859}",0.08380000000000001,0.8956,0.0206,-0.19354
69,-0.1565,business,2023-02-28 13:45:00+00:00,['5things'],"There’s a scenario in which Microsoft’s deployment of ChatGPT could actually benefit its archrival in search, Google.

@atbwebb explains https://t.co/Y83LyeXISn",9202338,2009-04-23 20:05:17+00:00,True,https://twitter.com/business/status/1630564728790568961,4,9,0,36,47663.0,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1630492844107485184/img/x-jqsx1MdlnOKwca.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/1630492844107485184/vid/1920x1080/qV5uZRdhryc0f_HP.mp4?tag=16', contentType='video/mp4', bitrate=10368000), VideoVariant(url='https://video.twimg.com/amplify_video/1630492844107485184/vid/480x270/65iWB2xrLwPgksKU.mp4?tag=16', contentType='video/mp4', bitrate=288000), VideoVariant(url='https://video.twimg.com/amplify_video/1630492844107485184/vid/640x360/ZnT6kHWm5VoUMqbA.mp4?tag=16', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/amplify_video/1630492844107485184/vid/1280x720/bIpVsi2yXmnN-yBx.mp4?tag=16', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/amplify_video/1630492844107485184/pl/kn0Vy9Dq7othcnUH.m3u8?tag=16&container=fmp4', contentType='application/x-mpegURL', bitrate=None)], duration=88.373, views=15408, altText=None)]",,,,"[User(username='atbwebb', id=73406932, displayname='Alex Webb', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]","There’s a scenario in which Microsoft’s deployment of ChatGPT could actually benefit its archrival in search, Google.

@atbwebb explains ",220,www.bloomberg.com,0.1124,0.2377,0.3086,0.223,0.1183,https://www.bloomberg.com,['https://twitter.com/business'],['https://twitter.com/business'],business,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.4588}",0.04384545454545455,0.8778181818181818,0.07833636363636365,0.09446454545454545
70,-0.1405,ibtimes,2023-02-24 11:50:06+00:00,,"China's Baidu will launch its ChatGPT alternative with ""interactive features"" in March, which it will embed into Baidu search. https://t.co/wWgvPJHamO",120341,2009-09-30 21:37:53+00:00,True,https://twitter.com/IBTimes/status/1629086261775327232,0,0,0,0,273.0,,,,,,"China's Baidu will launch its ChatGPT alternative with ""interactive features"" in March, which it will embed into Baidu search. ",225,www.ibtimes.com,0.1825,0.351,0.2039,0.2177,0.0448,https://www.ibtimes.com,['https://twitter.com/ibtimes'],['https://twitter.com/ibtimes'],ibtimes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.01842857142857143,0.9124285714285714,0.06914285714285714,0.12464285714285715
71,-0.1326,mediaite,2022-12-12 14:45:20+00:00,,Singularity? Fox News' Steve Hilton Opens Show with A.I. Written Monologue from ChatGPT and You'd Never Know the Difference https://t.co/QJ3zSy1KwX,172074,2009-04-07 15:03:06+00:00,True,https://twitter.com/Mediaite/status/1602313658591240198,0,1,1,2,,,,,,,Singularity? Fox News' Steve Hilton Opens Show with A.I. Written Monologue from ChatGPT and You'd Never Know the Difference ,228,www.mediaite.com,0.174,0.2657,0.1785,0.2062,0.1757,https://www.mediaite.com,['https://twitter.com/mediaite'],['https://twitter.com/mediaite'],mediaite,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
72,-0.127,cbsnews,2023-02-26 20:30:00+00:00,,"JPMorgan Chase is banning workers from using the artificial intelligence tool ChatGPT, a source familiar with the matter confirmed to CBS MoneyWatch.  https://t.co/jbzNp9Xpv2",8919953,2008-06-05 00:54:31+00:00,True,https://twitter.com/CBSNews/status/1629941876525613057,9,15,1,38,32925.0,,,,,,"JPMorgan Chase is banning workers from using the artificial intelligence tool ChatGPT, a source familiar with the matter confirmed to CBS MoneyWatch.  ",230,www.cbsnews.com,0.1373,0.2552,0.4506,0.1309,0.0259,https://www.cbsnews.com,['https://twitter.com/CBSNews'],['https://twitter.com/cbsnews'],cbsnews,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.4939}",0.0,0.9017857142857143,0.09821428571428571,0.33442857142857146
73,-0.1038,nbcsandiego,2023-02-08 21:32:04+00:00,,Bard is Google's competitor to OpenAI's ChatGPT AI. https://t.co/FBE99ycv82,263223,2008-07-22 19:34:30+00:00,True,https://twitter.com/nbcsandiego/status/1623434514411278336,0,0,0,1,2069.0,,,,,,Bard is Google's competitor to OpenAI's ChatGPT AI. ,232,www.nbcsandiego.com,0.0211,0.2682,0.6178,0.0858,0.0072,https://www.nbcsandiego.com,['https://twitter.com/nbcsandiego'],['https://twitter.com/nbcsandiego'],nbcsandiego,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.9279999999999999,0.072,0.31845
74,-0.0973,69news,2023-01-30 23:00:18+00:00,['BERKS'],What the Tech? App of the Day: ChatGPT https://t.co/mwxCcuTSBW,145458,2008-10-01 11:50:38+00:00,True,https://twitter.com/69News/status/1620195226835886082,0,0,0,0,1311.0,,,,,"[User(username='TomRaderTV', id=1564122422, displayname='Tom Rader', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",What the Tech? App of the Day: ChatGPT ,235,www.wfmz.com,0.0257,0.1756,0.6908,0.1002,0.0078,https://www.wfmz.com,"['https://twitter.com/intent/tweet?&text=Val%20Arkoosh%E2%80%99s%20Undeserved%20Promotion%20to%20Secretary%20of%20Human%20Services&via=69News&url=https%3A%2F%2Fwww.wfmz.com%2Ffeatures%2Fthink-tank%2Fval-arkoosh-s-undeserved-promotion-to-secretary-of-human-services%2Farticle_eab38384-9692-11ed-85df-2b3c7db38305.html%3Futm_medium%3Dsocial%26utm_source%3Dtwitter%26utm_campaign%3Duser-share', 'https://twitter.com/69News/', 'https://twitter.com/intent/tweet?&text=An%20open%20letter%20to%20the%20residents%20of%20Cumru%20Township&via=69News&url=https%3A%2F%2Fwww.wfmz.com%2Ffeatures%2Fthink-tank%2Fan-open-letter-to-the-residents-of-cumru-township%2Farticle_ac67f0d2-a278-11ed-ae2a-07e8a7245ef8.html%3Futm_medium%3Dsocial%26utm_source%3Dtwitter%26utm_campaign%3Duser-share', 'https://twitter.com/intent/tweet?&text=There%27s%20a%20better%20way%20to%20tame%20inflation&via=69News&url=https%3A%2F%2Fwww.wfmz.com%2Ffeatures%2Fthink-tank%2Ftheres-a-better-way-to-tame-inflation%2Farticle_3ed688dc-181a-11ed-a460-8bc70aba133c.html%3Futm_medium%3Dsocial%26utm_source%3Dtwitter%26utm_campaign%3Duser-share', 'http://twitter.com/69News/', 'https://twitter.com/intent/tweet?&text=Advanced%20Recycling%20Improves%20Pennsylvania%E2%80%99s%20Economy%20and%20Environment&via=69News&url=https%3A%2F%2Fwww.wfmz.com%2Ffeatures%2Fthink-tank%2Fadvanced-recycling-improves-pennsylvania-s-economy-and-environment%2Farticle_fbaad542-b3a3-11ed-bd31-fb3c2cdcac1b.html%3Futm_medium%3Dsocial%26utm_source%3Dtwitter%26utm_campaign%3Duser-share']",['https://twitter.com/69news'],69news,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.8714999999999999,0.1285,0.4037
75,-0.0945,reuters,2023-02-28 23:25:00+00:00,"['WEF23', 'Davos']","Former Google employee Igor Babuschkin, may team up with Tesla and Twitter chief Elon Musk, as he plans to form a new research lab to develop an alternative to ChatGPT by OpenAI https://t.co/sXqWet6apY https://t.co/jfAxWBVvWu",25747654,2007-03-20 17:46:05+00:00,True,https://twitter.com/Reuters/status/1630710689726865408,5,18,2,52,66180.0,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FqDJtwNakAAaxAl.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/1630522524625956864/pl/44-FMwL-_HckxUgm.m3u8?tag=16&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/amplify_video/1630522524625956864/vid/640x360/CjQ51oKCqwiJcstq.mp4?tag=16', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/amplify_video/1630522524625956864/vid/480x270/jp7pON552wHfR-oy.mp4?tag=16', contentType='video/mp4', bitrate=288000), VideoVariant(url='https://video.twimg.com/amplify_video/1630522524625956864/vid/1920x1080/5QGGqjl6ApU0gf7o.mp4?tag=16', contentType='video/mp4', bitrate=10368000), VideoVariant(url='https://video.twimg.com/amplify_video/1630522524625956864/vid/1280x720/gDnBuzPwoUMvCage.mp4?tag=16', contentType='video/mp4', bitrate=2176000)], duration=58.97, views=133310, altText=None)]",,,https://twitter.com/Reuters,"[User(username='ReutersLegal', id=334944709, displayname='Reuters Legal', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Karen_Sloan1', id=621059507, displayname='Karen Sloan', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Jacob_Heller', id=320830170, displayname='Jake Heller', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Andrew_Perlman', id=1363525038, displayname='Andrew Perlman', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='JgreeneJenna', id=460604814, displayname='Jenna Greene', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]","Former Google employee Igor Babuschkin, may team up with Tesla and Twitter chief Elon Musk, as he plans to form a new research lab to develop an alternative to ChatGPT by OpenAI  ",236,www.reuters.com,0.0973,0.2818,0.3729,0.1829,0.0652,https://www.reuters.com,['https://www.twitter.com/Reuters'],['https://www.twitter.com/reuters'],reuters,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.034710280373831774,0.8752242990654205,0.0900841121495327,0.19107663551401868
76,-0.0939,fox6now,2023-02-12 02:45:07+00:00,,Bill Gates says generative artificial intelligence pioneered by ChatGPT could fundamentally change the world  https://t.co/LNPL5rjVDK,97843,2007-04-09 11:03:31+00:00,True,https://twitter.com/fox6now/status/1624600456243585024,1,0,1,0,1496.0,,,,,,Bill Gates says generative artificial intelligence pioneered by ChatGPT could fundamentally change the world  ,237,fox6now.com,0.0254,0.216,0.6701,0.0815,0.0071,https://fox6now.com,"['https://twitter.com/fox6now', 'https://twitter.com/fox6weather']","['https://twitter.com/fox6weather', 'https://twitter.com/fox6now']",fox6now,"{'neg': 0.0, 'neu': 0.807, 'pos': 0.193, 'compound': 0.4767}",0.0,0.807,0.193,0.4767
77,-0.0713,fox5ny,2023-01-31 10:45:25+00:00,,"Educators are concerned about the new AI program ChatGPT, but some cyber experts are arguing that educators should embrace the technology as a classroom tool.  https://t.co/AM4gO4PWlz",139923,2007-10-03 19:06:04+00:00,True,https://twitter.com/fox5ny/status/1620372675980845057,0,0,0,0,614.0,,,,,,"Educators are concerned about the new AI program ChatGPT, but some cyber experts are arguing that educators should embrace the technology as a classroom tool.  ",242,www.myfoxny.com,0.0157,0.3312,0.5468,0.0783,0.028,https://www.myfoxny.com,['https://twitter.com/fox5ny'],['https://twitter.com/fox5ny'],fox5ny,"{'neg': 0.134, 'neu': 0.768, 'pos': 0.098, 'compound': -0.2617}",0.067,0.884,0.049,-0.13085
78,-0.0685,wral,2023-02-23 16:14:03+00:00,,AI wars: Chinese apps remove ChatGPT functionality | WRAL https://t.co/akVHzrsbQb,417979,2008-05-30 17:28:15+00:00,True,https://twitter.com/WRAL/status/1628790300847087617,0,0,0,0,2386.0,,,,,,AI wars: Chinese apps remove ChatGPT functionality | WRAL ,244,www.wral.com,0.1767,0.2693,0.3081,0.2208,0.0251,https://www.wral.com,['https://twitter.com/WRAL'],['https://twitter.com/wral'],wral,"{'neg': 0.31, 'neu': 0.69, 'pos': 0.0, 'compound': -0.5574}",0.08574999999999999,0.8329375,0.0813125,0.029337500000000006
79,-0.0635,usatoday,2023-02-26 17:45:16+00:00,,"Regardless of the debate, ChatGPT and similar language processing tools are set to change medical care. The question is how much. https://t.co/gEakKMClW3 https://t.co/aQMqJY7Wyn",4960530,2008-08-06 19:55:31+00:00,True,https://twitter.com/USATODAY/status/1629900418468704256,1,5,2,11,22602.0,"[Photo(previewUrl='https://pbs.twimg.com/media/Fp6ORiAWcA09Fz9?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fp6ORiAWcA09Fz9?format=jpg&name=orig', altText='TEXT: I am certain that five to 10 years from now, every physician will be using this technology.')]",,,https://twitter.com/USATODAY,,"Regardless of the debate, ChatGPT and similar language processing tools are set to change medical care. The question is how much.  ",245,www.usatoday.com,0.0803,0.2209,0.515,0.165,0.0188,https://www.usatoday.com,['https://www.twitter.com/usatoday'],['https://www.twitter.com/usatoday'],usatoday,"{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.4939}",0.0625,0.798,0.13949999999999999,0.25325
80,-0.0585,businessinsider,2023-02-28 18:18:39+00:00,,"Here are Warren Buffett's 3 rules that helped him become one of the most successful investors of all time, according to ChatGPT https://t.co/KMdHJ9b9qp",3992166,2009-02-11 01:18:18+00:00,True,https://twitter.com/BusinessInsider/status/1630633593809543170,1,2,1,13,18445.0,,,,,,"Here are Warren Buffett's 3 rules that helped him become one of the most successful investors of all time, according to ChatGPT ",248,www.businessinsider.com,0.0562,0.2693,0.4515,0.144,0.0789,https://www.businessinsider.com,['https://twitter.com/BIDeutschland'],['https://twitter.com/businessinsider'],businessinsider,"{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.624}",0.07776744186046511,0.8367732558139536,0.08547093023255814,0.011122093023255819
81,-0.0472,gma,2023-02-27 13:34:15+00:00,,".@RebeccaJarvis explores ways AI chatbots, such as ChatGPT, make work more productive — and why you can't always trust it to be 100% accurate.

See what happens when she asked ChatGPT to come up with three facts about @robinroberts. 👀 https://t.co/L69wuLaYAs",3786087,2009-03-03 17:40:29+00:00,True,https://twitter.com/GMA/status/1630199636492165120,2,10,2,36,17552.0,"[Video(thumbnailUrl='https://pbs.twimg.com/media/Fp-gPTIWcAIaErW.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/1630196839176650757/vid/640x360/uiV64z7eT5G1U3OM.mp4?tag=16', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/amplify_video/1630196839176650757/vid/480x270/zu7EUxQXhCVuFXCz.mp4?tag=16', contentType='video/mp4', bitrate=288000), VideoVariant(url='https://video.twimg.com/amplify_video/1630196839176650757/pl/fuk0dl_d85KvfLHR.m3u8?tag=16&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/amplify_video/1630196839176650757/vid/1280x720/VRWqVg0vMg9rqVHM.mp4?tag=16', contentType='video/mp4', bitrate=2176000)], duration=229.38, views=3309, altText=None)]",,,,"[User(username='RebeccaJarvis', id=152341106, displayname='Rebecca Jarvis', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='RobinRoberts', id=267921808, displayname='Robin Roberts', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",".@RebeccaJarvis explores ways AI chatbots, such as ChatGPT, make work more productive — and why you can't always trust it to be 100% accurate.

See what happens when she asked ChatGPT to come up with three facts about @robinroberts. 👀 ",251,gma.yahoo.com,0.0146,0.1902,0.6248,0.1653,0.0051,https://gma.yahoo.com,['https://twitter.com/gma'],['https://twitter.com/gma'],gma,"{'neg': 0.065, 'neu': 0.935, 'pos': 0.0, 'compound': -0.4023}",0.086,0.859,0.055,-0.18825
82,-0.0132,fox13seattle,2023-02-08 08:15:15+00:00,['FOX13'],"Microsoft is fusing ChatGPT-like technology into its search engine Bing, transforming an internet service that now trails far behind Google into a new way of communicating with artificial intelligence. #FOX13 https://t.co/35GjsmZC9j",163885,2008-10-30 17:59:37+00:00,True,https://twitter.com/fox13seattle/status/1623233985730998274,0,0,0,2,989.0,,,,,,"Microsoft is fusing ChatGPT-like technology into its search engine Bing, transforming an internet service that now trails far behind Google into a new way of communicating with artificial intelligence. #FOX13 ",261,q13fox.com,0.0114,0.1315,0.7234,0.1253,0.0083,https://q13fox.com,"['https://twitter.com/fox13seattle', 'https://twitter.com/Studio13onFOX']","['https://twitter.com/studio13onfox', 'https://twitter.com/fox13seattle']",fox13seattle,"{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.4767}",0.0,0.9515,0.0485,0.23835
83,-0.012,denverchannel,2023-02-01 00:00:20+00:00,,"There has been a lot of talk recently about an artificial intelligence program called Chat GPT.

But what will its effect be in Colorado classrooms? @KlopezNews went to find out: https://t.co/Uh8XKenDfB",313399,2007-09-07 19:36:50+00:00,True,https://twitter.com/DenverChannel/status/1620572721875927042,0,1,0,4,1835.0,,,,,"[User(username='KlopezNews', id=1011818249879605248, displayname='Kristian Lopez', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]","There has been a lot of talk recently about an artificial intelligence program called Chat GPT.

But what will its effect be in Colorado classrooms? @KlopezNews went to find out: ",262,www.thedenverchannel.com,0.0429,0.1817,0.5704,0.1911,0.0139,https://www.thedenverchannel.com,['https://twitter.com/DenverChannel'],['https://twitter.com/denverchannel'],denverchannel,"{'neg': 0.0, 'neu': 0.934, 'pos': 0.066, 'compound': 0.2617}",0.0,0.934,0.066,0.2617
84,0.0097,abc13houston,2023-01-10 00:00:20+00:00,,ChatGPT is a large language model trained on a massive trove of information online to create its responses.  https://t.co/mf0EZjyzyi,897496,2008-09-11 20:45:55+00:00,True,https://twitter.com/abc13houston/status/1612600190417965057,0,1,0,1,4809.0,,,,,,ChatGPT is a large language model trained on a massive trove of information online to create its responses.  ,270,abc13.com,0.0283,0.1498,0.6534,0.1644,0.0041,https://abc13.com,['https://twitter.com/ABC13Houston'],['https://twitter.com/abc13houston'],abc13houston,"{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.2732}",0.0,0.89,0.11,0.2732
85,0.0191,nationaljournal,2023-02-07 01:00:14+00:00,,"The AI-powered ChatGPT has the potential to write campaign speeches and draft legislation, but it still lacks the touch of human judgment.
@michelle_shen10 reports:
https://t.co/q1ogsui6Om https://t.co/E1txpG4Wqz",132313,2008-06-23 18:46:07+00:00,True,https://twitter.com/nationaljournal/status/1622762123376951297,0,3,1,2,1534.0,"[Photo(previewUrl='https://pbs.twimg.com/media/FoU1jMjWcAQ9W1x?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FoU1jMjWcAQ9W1x?format=jpg&name=orig', altText=None)]",,,,"[User(username='michelle_shen10', id=1264310611506343936, displayname='Michelle Shen', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]","The AI-powered ChatGPT has the potential to write campaign speeches and draft legislation, but it still lacks the touch of human judgment.
@michelle_shen10 reports:
 ",272,www.nationaljournal.com,0.1802,0.1557,0.2037,0.2025,0.2579,https://www.nationaljournal.com,['https://twitter.com/nationaljournal'],['https://twitter.com/nationaljournal'],nationaljournal,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
86,0.0264,ibtimesuk,2023-02-16 04:56:06+00:00,,"Since ChatGPT burst onto the scene, the technology behind it, known as generative AI, has been stirring up passions, between fascination and concern. https://t.co/IxqZZQ5ZWm",29786,2009-06-17 10:16:40+00:00,True,https://twitter.com/IBTimesUK/status/1626082971680907267,0,1,0,0,111.0,,,,,,"Since ChatGPT burst onto the scene, the technology behind it, known as generative AI, has been stirring up passions, between fascination and concern. ",275,www.ibtimes.co.uk,0.0672,0.3565,0.1594,0.3504,0.0665,https://www.ibtimes.co.uk,['https://twitter.com/IBTimesUK'],['https://twitter.com/ibtimesuk'],ibtimesuk,"{'neg': 0.0, 'neu': 0.766, 'pos': 0.234, 'compound': 0.7506}",0.0,0.766,0.234,0.7506
87,0.0269,telegraph,2023-02-26 17:32:24+00:00,,🔴 A British artificial intelligence start-up has secured a deal with a Google-backed rival to OpenAI to develop a robot lawyer that can draft contracts as law firms embrace the buzz surrounding ChatGPT https://t.co/z6Z3I8z76m,3381292,2008-09-18 06:50:54+00:00,True,https://twitter.com/Telegraph/status/1629897181908926464,2,5,2,10,16574.0,,,,,"[User(username='jamestitcomb', id=140976071, displayname='James Titcomb', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",🔴 A British artificial intelligence start-up has secured a deal with a Google-backed rival to OpenAI to develop a robot lawyer that can draft contracts as law firms embrace the buzz surrounding ChatGPT ,276,www.telegraph.co.uk,0.0449,0.2161,0.3433,0.323,0.0728,https://www.telegraph.co.uk,['https://twitter.com/@Telegraph'],['https://twitter.com/@telegraph'],telegraph,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.7964}",0.06810000000000001,0.8269,0.1052,0.12827
88,0.0493,yahoonews,2023-02-10 22:52:54+00:00,,"Microsoft co-founder Bill Gates believes ChatGPT, a chatbot that gives strikingly human-like responses to user queries, is as significant as the invention of the internet. https://t.co/LMR0Y4SHqv",1090228,2007-07-07 06:52:31+00:00,True,https://twitter.com/YahooNews/status/1624179629194989572,4,4,1,9,3658.0,"[Photo(previewUrl='https://pbs.twimg.com/media/Fn-X3LMXkAAcCtG?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fn-X3LMXkAAcCtG?format=jpg&name=orig', altText=None)]",,,,,"Microsoft co-founder Bill Gates believes ChatGPT, a chatbot that gives strikingly human-like responses to user queries, is as significant as the invention of the internet. ",281,news.yahoo.com,0.026,0.2373,0.4892,0.2168,0.0308,https://news.yahoo.com,['https://twitter.com/YahooNews'],['https://twitter.com/yahoonews'],yahoonews,"{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.2023}",0.0686,0.8712,0.0602,-0.061840000000000006
