Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Total rejections,Approval rate,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6319e7955606ce90db009da5,5ffaf8ce6c0abd4d860329b4,APPROVED,2022-09-08T13:01:13.179000Z,2022-09-08T13:19:44.726000Z,2022-09-09T07:22:46.047000,2022-09-08T13:19:46.237601Z,1112,CA03AWEI,244,3,100,"Bulgarian, English, German",27,Female,White,Bulgaria,Germany,Bulgaria,Bulgarian,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6319e8f4df63d451cf7686e2,5da7f34e25a3890016e536bb,APPROVED,2022-09-08T13:07:03.668000Z,2022-09-08T13:27:05.093000Z,2022-09-09T07:22:46.155000,2022-09-08T13:27:05.611775Z,1202,CA03AWEI,290,5,99,"English, German",33,Female,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
6319ea74b7ff6ecad611a030,61545f97b2e61d65961e527a,APPROVED,2022-09-08T13:13:27.388000Z,2022-09-08T13:21:34.755000Z,2022-09-09T07:22:39.831000,2022-09-08T13:21:35.700306Z,488,CA03AWEI,259,2,99,"German, English",53,Male,White,Germany,Germany,Germany,German,No,Full-Time
6319eb9390c594836769de68,60eb163ca1bad007e38a7ae9,APPROVED,2022-09-08T13:18:33.979000Z,2022-09-08T13:34:14.480000Z,2022-09-09T07:22:46.265000,2022-09-08T13:34:14.892963Z,941,CA03AWEI,104,0,100,German,23,Female,White,Germany,DATA_EXPIRED,DATA_EXPIRED,German,DATA_EXPIRED,DATA_EXPIRED
6319f59c48237c76b80de248,5eee5be627e0dd2eb6186f16,APPROVED,2022-09-08T14:01:03.117000Z,2022-09-08T14:11:00.108000Z,2022-09-09T07:22:39.937000,2022-09-08T14:11:00.544561Z,597,CA03AWEI,440,3,100,"English, German",25,Male,White,Germany,Germany,Germany,German,Yes,Part-Time
6319ff6dac2c2651bcee8f78,6103b3f524b79dc24a2e413c,APPROVED,2022-09-08T14:42:56.733000Z,2022-09-08T14:48:23.006000Z,2022-09-09T07:22:46.378000,2022-09-08T14:48:23.335408Z,327,CA03AWEI,317,7,97,"English, German",37,Female,White,Germany,Germany,Germany,German,No,Full-Time
631a025fc1e0505e08bdd9bc,6107e86fc5f2d467cec8053f,APPROVED,2022-09-08T14:55:28.953000Z,2022-09-08T15:12:19.285000Z,2022-09-09T07:22:46.489000,2022-09-08T15:12:19.645661Z,1011,CA03AWEI,255,0,100,"German, English, Japanese",24,Female,Mixed,Germany,Germany,Germany,German,Yes,DATA_EXPIRED
631a02e0044c0e2edaceb393,607c8faf6d8e98b09d585eb3,APPROVED,2022-09-08T14:57:58.096000Z,2022-09-08T15:09:16.924000Z,2022-09-09T07:22:40.049000,2022-09-08T15:09:17.297480Z,679,CA03AWEI,395,1,100,"German, English, French",28,Male,Black,Togo,Germany,Togo,German,Yes,Part-Time
631a05305ccaef8959fec193,607ca749e3157c1698789f89,APPROVED,2022-09-08T15:07:32.808000Z,2022-09-08T15:16:43.793000Z,2022-09-09T07:22:46.592000,2022-09-08T15:16:44.209877Z,551,CA03AWEI,40,0,100,"German, English",20,Female,White,Germany,Germany,Germany,German,No,Full-Time
631a0570561ab3d38bbdda03,5f342d79511ed72f08065c88,APPROVED,2022-09-08T15:08:35.259000Z,2022-09-08T15:18:39.488000Z,2022-09-09T07:22:46.695000,2022-09-08T15:18:39.890135Z,605,CA03AWEI,83,0,100,"English, German",21,Female,White,Germany,Germany,Germany,German,Yes,Full-Time
631a0b42c4381a67f8719426,6095583bbd2a4835de7d95dd,APPROVED,2022-09-08T15:33:27.337000Z,2022-09-08T15:41:19.604000Z,2022-09-09T07:22:46.805000,2022-09-08T15:41:20.055436Z,473,CA03AWEI,161,0,100,"English, German",21,Female,White,Germany,Germany,Germany,German,Yes,Other
631a0d4ce7470432790de229,61112ccfa7518508be145f35,APPROVED,2022-09-08T15:42:08.334000Z,2022-09-08T15:55:25.675000Z,2022-09-09T07:22:46.910000,2022-09-08T15:55:26.026808Z,798,CA03AWEI,20,0,100,"English, German",22,Female,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
631a14c8a4a7889337313246,627bc7fc6bd6e1bc2f2da797,APPROVED,2022-09-08T16:14:02.627000Z,2022-09-08T16:22:40.326000Z,2022-09-09T07:22:40.168000,2022-09-08T16:22:40.703493Z,518,CA03AWEI,134,2,99,"English, German, Turkish",30,Male,Mixed,Turkey,Germany,Turkey,Turkish,No,Full-Time
631a1653a8f28243082da8a2,610566b3db06369c3ed0468b,APPROVED,2022-09-08T16:20:49.651000Z,2022-09-08T16:35:14.411000Z,2022-09-09T07:22:47.018000,2022-09-08T16:35:14.833420Z,865,CA03AWEI,149,1,100,"English, German",20,Female,White,Germany,Germany,Germany,German,DATA_EXPIRED,Unemployed (and job seeking)
631a169ad86fc3930c68aab7,5b4464e1f5920200016d1622,APPROVED,2022-09-08T16:21:49.417000Z,2022-09-08T16:30:44.690000Z,2022-09-09T07:22:47.124000,2022-09-08T16:30:45.056617Z,536,CA03AWEI,648,1,100,German,29,Female,White,Germany,Germany,Germany,German,No,Full-Time
631a1c90845a91b0f4ba8301,5f97b888f0dac318d718eada,APPROVED,2022-09-08T16:47:15.773000Z,2022-09-08T16:59:29.806000Z,2022-09-09T07:22:47.234000,2022-09-08T16:59:30.227137Z,735,CA03AWEI,273,3,100,"English, French, German",34,Female,White,Germany,Germany,Germany,German,No,Full-Time
631a20dbc33e54bf3aa68dad,62850836b05e40589261807e,APPROVED,2022-09-08T17:05:36.883000Z,2022-09-08T17:13:39.513000Z,2022-09-09T07:22:47.347000,2022-09-08T17:13:39.885174Z,483,CA03AWEI,85,0,100,"English, French, German",25,Female,White,Germany,Germany,Germany,German,Yes,Due to start a new job within the next month
631a23044dd2bcd65095bc95,60cf0b5f358c64af6ffbd6ba,APPROVED,2022-09-08T17:14:49.261000Z,2022-09-08T17:34:16.330000Z,2022-09-09T07:22:40.278000,2022-09-08T17:34:16.950827Z,1168,CA03AWEI,20,0,100,"German, English",28,Male,White,Germany,Germany,Germany,German,No,Full-Time
631a273487bfac449b5753ed,611a985dd3ac5db573ed76d2,APPROVED,2022-09-08T17:32:39.861000Z,2022-09-08T17:41:23.527000Z,2022-09-09T07:22:47.453000,2022-09-08T17:41:23.884120Z,524,CA03AWEI,25,2,96,"English, German",19,Female,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
631a2796add915d24d2da8c0,58b7232a67ae1000010646dd,APPROVED,2022-09-08T17:34:19.605000Z,2022-09-08T17:45:01.895000Z,2022-09-09T07:22:47.563000,2022-09-08T17:45:02.585416Z,643,CA03AWEI,708,7,99,"English, Greek, German, Russian, Bulgarian",52,Female,White,Bulgaria,Germany,Bulgaria,Bulgarian,No,Full-Time
631afefcd59498ef155c6737,60d9beb3c0924164d9e6609a,APPROVED,2022-09-09T08:53:19.331000Z,2022-09-09T09:05:36.895000Z,2022-09-12T10:45:23.598000,2022-09-09T09:05:37.389333Z,738,CA03AWEI,135,1,100,"German, English",26,Female,White,Germany,Germany,Germany,German,No,Full-Time
631affe9c81b95942d8e4633,6318b07c2b6a4f55d90db6a3,APPROVED,2022-09-09T08:57:23.477000Z,2022-09-09T09:07:15.874000Z,2022-09-12T10:45:23.700000,2022-09-09T09:07:17.030206Z,593,CA03AWEI,0,0,100,"Albanian, German, English",22,Female,White,Albania,Germany,Germany,Albanian,Yes,Part-Time
631b043364fbdba7f079bc08,627bbeed373435388f779668,APPROVED,2022-09-09T09:15:33.561000Z,2022-09-09T09:29:00.757000Z,2022-09-12T10:45:15.723000,2022-09-09T09:29:01.132060Z,808,CA03AWEI,79,0,100,"German, English",19,Male,White,Germany,Germany,Germany,German,Yes,Unemployed (and job seeking)
631b08d48280f7fbf7c13375,6046ac1161b60d0fc94b0000,APPROVED,2022-09-09T09:35:23.893000Z,2022-09-09T09:47:51.604000Z,2022-09-12T10:45:15.823000,2022-09-09T09:47:52.378149Z,748,CA03AWEI,136,0,100,"German, English",27,Male,White,Germany,Germany,Germany,German,No,Full-Time
631b0cb16eb0ec9617cf9e87,59170ddf2b6cff00014219ed,APPROVED,2022-09-09T09:51:50.192000Z,2022-09-09T10:11:03.904000Z,2022-09-12T10:45:23.809000,2022-09-09T10:11:04.243032Z,1154,CA03AWEI,390,5,99,"English, German, Russian, Ukrainian",36,Female,Mixed,Ukraine,Germany,Ukraine,Ukrainian,No,DATA_EXPIRED
631b0d06a4104adb02efa936,60fa5732f67e16c1423259c6,APPROVED,2022-09-09T09:53:17.777000Z,2022-09-09T10:07:40.050000Z,2022-09-12T10:45:23.915000,2022-09-09T10:07:40.446214Z,863,CA03AWEI,16,1,98,"Indonesian, English, German",35,Female,Asian,Indonesia,Germany,Indonesia,Indonesian,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
631b102efaa546f55affcef9,6286677aaa840d142fb7daee,APPROVED,2022-09-09T10:06:38.838000Z,2022-09-09T10:19:27.137000Z,2022-09-12T10:45:15.923000,2022-09-09T10:19:27.515979Z,769,CA03AWEI,104,0,100,"English, German",32,Male,White,United Kingdom,Germany,United Kingdom,English,Yes,Part-Time
631b105ea0a578c5a796abf2,611fec13e9d88bd3401a252d,APPROVED,2022-09-09T10:07:28.980000Z,2022-09-09T10:16:12.448000Z,2022-09-12T10:45:16.022000,2022-09-09T10:16:12.797625Z,524,CA03AWEI,70,0,100,"German, English",27,Male,White,Germany,Germany,Germany,German,Yes,Full-Time
631b12aae1dbe00af543bbb9,565248ccfea9c60012c5cc62,APPROVED,2022-09-09T10:17:18.148000Z,2022-09-09T10:29:19.472000Z,2022-09-12T10:45:16.121000,2022-09-09T10:29:19.869638Z,722,CA03AWEI,1146,2,100,"English, German",35,Male,White,Germany,Germany,Germany,German,No,Full-Time
631b17aedaf14a636765930c,5dde74d8e2dcbddce8abea7a,APPROVED,2022-09-09T10:38:43.841000Z,2022-09-09T10:47:31.160000Z,2022-09-12T10:45:24.015000,2022-09-09T10:47:31.579516Z,528,CA03AWEI,441,1,100,"English, German",24,Female,White,Germany,Germany,Germany,German,Yes,Part-Time
631b18f9f7ae201633659325,6154ba8467f9bfa97682c022,APPROVED,2022-09-09T10:44:13.830000Z,2022-09-09T10:55:34.923000Z,2022-09-12T10:45:16.222000,2022-09-09T10:55:35.300919Z,682,CA03AWEI,175,0,100,"German, English",49,Male,White,Germany,Germany,Germany,German,No,Full-Time
631b19f3cdb8ab863842c646,62fe5bf012f8ef9e46eac7a9,APPROVED,2022-09-09T10:48:39.833000Z,2022-09-09T11:09:11.768000Z,2022-09-12T10:45:16.325000,2022-09-09T11:09:12.149905Z,1232,CA03AWEI,5,0,100,"English, German",60,Male,White,Germany,Germany,Germany,German,No,Full-Time
631b1e5ce92a4778a8aadf21,5ccc2bfc7b328800012f9b6e,APPROVED,2022-09-09T11:07:12.141000Z,2022-09-09T11:15:59.698000Z,2022-09-12T10:45:16.422000,2022-09-09T11:16:00.250142Z,528,CA03AWEI,469,9,98,"Russian, German, English",31,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
631b200466177dab900d0676,608e6f5a4de2ef9dcc49456d,APPROVED,2022-09-09T11:14:16.191000Z,2022-09-09T11:19:09.343000Z,2022-09-12T10:45:16.518000,2022-09-09T11:19:09.703142Z,294,CA03AWEI,51,2,99,"English, German, Indonesian",25,Male,DATA_EXPIRED,Indonesia,Germany,Indonesia,Indonesian,Yes,DATA_EXPIRED
631b203240018228a78e8b97,612e4fe293e30af356d1f30e,APPROVED,2022-09-09T11:15:01.467000Z,2022-09-09T11:25:31.279000Z,2022-09-12T10:45:24.119000,2022-09-09T11:25:31.820439Z,630,CA03AWEI,248,0,100,"English, French, German, Latvian",26,Female,White,Germany,Germany,Germany,English,DATA_EXPIRED,DATA_EXPIRED
631b211b703e9a2f8b5e7d0c,617455f56164852f593cf336,APPROVED,2022-09-09T11:18:53.736000Z,2022-09-09T11:26:01.040000Z,2022-09-12T10:45:24.221000,2022-09-09T11:26:01.427381Z,428,CA03AWEI,81,0,100,"English, German",39,Female,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
631b228ebb6f3a6115bb8c85,6107b98321623e7a8c073245,APPROVED,2022-09-09T11:25:06.556000Z,2022-09-09T11:42:02.820000Z,2022-09-12T10:45:24.320000,2022-09-09T11:42:03.186064Z,1017,CA03AWEI,127,0,100,"German, English",21,Female,White,Germany,Germany,Germany,German,Yes,Unemployed (and job seeking)
631b256cc01bfd466fb66690,5ff4c46f2b78a5bfb54d2941,APPROVED,2022-09-09T11:37:18.947000Z,2022-09-09T11:54:23.465000Z,2022-09-12T10:45:16.627000,2022-09-09T11:54:23.884138Z,1025,CA03AWEI,472,1,100,"German, English",30,Male,White,Germany,Germany,Germany,German,No,Full-Time
631b26b7cf133a7159a9df14,5f49857de3e6483d5d3c9499,APPROVED,2022-09-09T11:42:50.462000Z,2022-09-09T11:55:24.518000Z,2022-09-12T10:45:24.422000,2022-09-09T11:55:26.036553Z,755,CA03AWEI,355,4,98,"English, Korean, German",26,Female,Asian,Israel,Germany,United States,Hebrew,Yes,DATA_EXPIRED
631b288e09ea59498542c5fd,631649e775dfc6531989cfe4,APPROVED,2022-09-09T11:51:22.713000Z,2022-09-09T12:02:37.082000Z,2022-09-12T10:45:24.524000,2022-09-09T12:02:37.411346Z,675,CA03AWEI,0,0,100,"English, German",21,Female,White,Germany,Germany,Germany,German,Yes,Part-Time
631b311769c12ef02d7c433e,6134f21e15c255fdc57f5cdb,APPROVED,2022-09-09T12:27:24.005000Z,2022-09-09T12:37:18.185000Z,2022-09-12T10:45:16.728000,2022-09-09T12:37:18.604060Z,595,CA03AWEI,145,0,100,"English, German",26,Male,White,Germany,Germany,Germany,German,No,Full-Time
631b3685de5c10d979e12330,5fb522b68553e701d62c3b5e,APPROVED,2022-09-09T12:50:21.436000Z,2022-09-09T13:09:05.939000Z,2022-09-12T10:45:16.833000,2022-09-09T13:09:06.397340Z,1125,CA03AWEI,307,2,100,"German, English",20,Male,Mixed,Germany,Germany,Germany,German,Yes,Other
631b3ed31be7469210dc0995,5f208c768e0e8a3ae4eba5db,APPROVED,2022-09-09T13:25:43.128000Z,2022-09-09T13:37:45.902000Z,2022-09-12T10:45:24.627000,2022-09-09T13:37:46.271143Z,723,CA03AWEI,409,6,98,"English, German",27,Female,White,Germany,Germany,Germany,German,Yes,DATA_EXPIRED
631b4d0d62dabf8337e59f25,6040db6df875eb4ee7a80dab,APPROVED,2022-09-09T14:26:22.963000Z,2022-09-09T14:33:54.956000Z,2022-09-12T10:45:24.725000,2022-09-09T14:33:55.457197Z,452,CA03AWEI,19,1,96,"German, English",28,Female,White,Germany,Germany,Germany,German,Yes,Part-Time
631b5937e188975c0bcb9e12,6318ebc2a46361440cc08ae8,APPROVED,2022-09-09T15:18:24.286000Z,2022-09-09T15:31:06.681000Z,2022-09-12T10:45:16.940000,2022-09-09T15:31:07.221727Z,763,CA03AWEI,0,0,100,"German, English",25,Male,White,Germany,Germany,Germany,German,No,DATA_EXPIRED
631b5de3a536c393d6139022,593ed931d7edb800015241ce,APPROVED,2022-09-09T15:38:14.982000Z,2022-09-09T15:46:49.883000Z,2022-09-12T10:45:17.044000,2022-09-09T15:46:50.274980Z,515,CA03AWEI,450,3,100,"English, German",33,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
631b69c01147b48114b3c97b,6061c9e579fec48ce15eb58e,APPROVED,2022-09-09T16:28:51.277000Z,2022-09-09T16:39:02.427000Z,2022-09-12T10:45:17.143000,2022-09-09T16:39:02.743921Z,612,CA03AWEI,108,1,100,"English, German, Spanish",22,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
631b6d7ac739f2b9cc46529a,627e9e7f94f3cc0ded996731,APPROVED,2022-09-09T16:44:45.751000Z,2022-09-09T16:53:39.420000Z,2022-09-12T10:45:24.833000,2022-09-09T16:53:39.855245Z,534,CA03AWEI,74,0,100,"English, German, Romanian, Russian",24,Female,White,Germany,Germany,Germany,German,Yes,Unemployed (and job seeking)
631b7067ef0e30e8d4a4036b,60fdb3b4f273d843cf198a71,APPROVED,2022-09-09T16:57:15.530000Z,2022-09-09T17:11:47.491000Z,2022-09-12T10:45:24.936000,2022-09-09T17:11:47.828693Z,872,CA03AWEI,153,1,100,"English, German",20,Female,White,Germany,Germany,Germany,German,DATA_EXPIRED,Full-Time
631b765623d84521c8a74068,5be1fa42a769b70001d43d20,APPROVED,2022-09-09T17:22:33.478000Z,2022-09-09T17:28:13.478000Z,2022-09-12T10:45:25.037000,2022-09-09T17:28:13.893909Z,340,CA03AWEI,813,7,99,German,25,Female,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
631b83e6570eb8e222e04b7d,5a1d44eeab721b0001ef9566,APPROVED,2022-09-09T18:20:24.654000Z,2022-09-09T18:30:43.196000Z,2022-09-12T10:45:17.245000,2022-09-09T18:30:43.599166Z,619,CA03AWEI,253,0,100,"English, German",26,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,Full-Time
631b8824ebd6572749f77949,615821e24c0d1434bffe26b6,APPROVED,2022-09-09T18:38:30.877000Z,2022-09-09T18:48:27.113000Z,2022-09-12T10:45:17.355000,2022-09-09T18:48:27.606002Z,597,CA03AWEI,199,0,100,"English, German",31,Male,White,Germany,Germany,Germany,German,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
631b91209d2f1cc056d2a0b0,6060dc354e4fcd8373c1380b,APPROVED,2022-09-09T19:16:51.005000Z,2022-09-09T19:25:34.070000Z,2022-09-12T10:45:17.459000,2022-09-09T19:25:34.420355Z,524,CA03AWEI,265,1,100,German,27,Male,White,Germany,Germany,Germany,German,No,Part-Time
631b995e8c7e8aefe05d4387,5f1d646d6807dd674c8666b0,APPROVED,2022-09-09T19:52:15.137000Z,2022-09-09T20:01:20.336000Z,2022-09-12T10:45:17.563000,2022-09-09T20:01:20.675460Z,546,CA03AWEI,151,1,100,"German, English",32,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
631ba1f5c1517c7a99a321cd,5ede7fb10719970f875440a9,APPROVED,2022-09-09T20:28:39.756000Z,2022-09-09T20:41:05.455000Z,2022-09-12T10:45:17.662000,2022-09-09T20:41:05.805384Z,746,CA03AWEI,107,0,100,"German, English",39,Male,White,Germany,Germany,Germany,German,No,Part-Time
631ba588b54ff234acf77954,5e68c5fb459990000d689f0b,APPROVED,2022-09-09T20:44:09.128000Z,2022-09-09T21:01:17.925000Z,2022-09-12T10:45:25.139000,2022-09-09T21:01:18.240404Z,1029,CA03AWEI,95,1,100,"German, English",57,Female,White,Germany,Germany,Germany,German,No,Full-Time
631bad70bae4781075c7046f,5d24b3cfa433c000166f91bf,APPROVED,2022-09-09T21:17:44.285000Z,2022-09-09T21:27:36.902000Z,2022-09-12T10:45:17.763000,2022-09-09T21:27:37.348173Z,593,CA03AWEI,50,0,100,"Spanish, Dutch, English, French, German",25,Male,White,Germany,Germany,Germany,German,Yes,DATA_EXPIRED
631baf0e7532c61a66242d3a,62801646785206b3f06540ab,APPROVED,2022-09-09T21:24:33.940000Z,2022-09-09T21:31:54.304000Z,2022-09-12T10:45:25.238000,2022-09-09T21:31:54.798277Z,441,CA03AWEI,4,0,100,"English, German",38,Female,Mixed,Germany,Germany,Germany,German,Yes,Part-Time
631bb23a06ec8931a5f77945,6317567a5db58c2c330a5497,APPROVED,2022-09-09T21:38:03.563000Z,2022-09-09T21:47:19.824000Z,2022-09-12T10:45:25.344000,2022-09-09T21:47:20.194478Z,557,CA03AWEI,1,0,100,"English, German",21,Female,White,Germany,Germany,Germany,German,Yes,Due to start a new job within the next month
631bca345dbd2e023634e4d3,5f0ba1d25a4ca34cfb84d421,APPROVED,2022-09-09T23:20:22.501000Z,2022-09-09T23:32:53.296000Z,2022-09-12T10:45:17.866000,2022-09-09T23:32:53.903302Z,751,CA03AWEI,400,7,97,"English, German",33,Male,White,Germany,Germany,Germany,German,No,Full-Time
631bcb745a3f7eb725b91cce,5b5a0f128b1731000190a42b,APPROVED,2022-09-09T23:25:46.556000Z,2022-09-09T23:41:28.531000Z,2022-09-12T10:45:25.449000,2022-09-09T23:41:28.902859Z,942,CA03AWEI,83,0,100,"German, English",25,Female,White,Germany,Germany,Germany,German,Yes,Due to start a new job within the next month
631bd23a1ba4f608a58ad654,5daf050c93be16001717d366,APPROVED,2022-09-09T23:54:36.618000Z,2022-09-10T00:04:18.953000Z,2022-09-12T10:45:17.965000,2022-09-10T00:04:19.435759Z,583,CA03AWEI,59,0,100,"English, German",22,Male,White,Germany,Germany,Germany,German,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
631c2c12c30f2a4cb4f77940,5f4e2d9bc05573b25f7447b2,APPROVED,2022-09-10T06:18:01.630000Z,2022-09-10T06:27:03.319000Z,2022-09-12T10:45:25.549000,2022-09-10T06:27:03.769398Z,542,CA03AWEI,342,4,99,German,61,Female,White,Germany,Germany,Germany,German,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
631c36473c390d2a4fa7fa88,6110e64c061b848994712368,APPROVED,2022-09-10T07:01:38.140000Z,2022-09-10T07:15:10.189000Z,2022-09-12T10:45:25.651000,2022-09-10T07:15:10.543622Z,813,CA03AWEI,176,2,100,"English, German",23,Female,White,Germany,Germany,Germany,German,Yes,Part-Time
631c4870e91d4cd90afd21a3,627bc7027fdd16e4fa4b956c,APPROVED,2022-09-10T08:18:59.767000Z,2022-09-10T08:44:03.136000Z,2022-09-12T10:45:18.068000,2022-09-10T08:44:03.553833Z,1504,CA03AWEI,108,0,100,"German, English",32,Male,Black,Germany,Germany,Germany,German,No,Part-Time
631c5a7a5429c20cf8d2a03a,5e0f4a466887bc6665d54477,APPROVED,2022-09-10T09:35:58.427000Z,2022-09-10T09:48:14.497000Z,2022-09-12T10:45:25.752000,2022-09-10T09:48:14.975197Z,737,CA03AWEI,223,2,100,"English, German",22,Female,White,Germany,Germany,Germany,German,Yes,Part-Time
631c633f1a87fefab91dbc94,60ce4e57e3454e1b8d38db3f,APPROVED,2022-09-10T10:13:23.763000Z,2022-09-10T10:20:24.308000Z,2022-09-12T10:45:18.169000,2022-09-10T10:20:24.699669Z,421,CA03AWEI,242,0,100,"English, German",32,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
631c6a7baa81a39491054690,6156f74fc6566a9b40c69ba8,APPROVED,2022-09-10T10:44:14.013000Z,2022-09-10T10:55:10.669000Z,2022-09-12T10:45:18.272000,2022-09-10T10:55:11.070339Z,657,CA03AWEI,122,1,100,"German, English",36,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
631c7788ceb1e941252c8b35,610afc6d2afd394cc940b472,APPROVED,2022-09-10T11:39:57.688000Z,2022-09-10T11:50:18.369000Z,2022-09-12T10:45:25.854000,2022-09-10T11:50:18.806223Z,621,CA03AWEI,157,2,100,"English, German",21,Female,White,Germany,Germany,Germany,German,Yes,Part-Time
631c7d4524da47d34ffd2170,5dc0b3e0b8a4b0069c7d4d60,APPROVED,2022-09-10T12:04:25.063000Z,2022-09-10T12:16:03.320000Z,2022-09-12T10:45:18.375000,2022-09-10T12:16:03.738321Z,699,CA03AWEI,217,0,100,"English, Indonesian, German",26,Male,Asian,Indonesia,Germany,Indonesia,Indonesian,No,Part-Time
631c7f8636159805930546ac,5ff5922c4721d5000981fcde,APPROVED,2022-09-10T12:13:59.719000Z,2022-09-10T12:17:26.885000Z,2022-09-12T10:45:18.476000,2022-09-10T12:17:27.277272Z,208,CA03AWEI,40,2,98,"German, Polish",20,Male,White,Poland,Germany,Poland,Polish,Yes,Full-Time
631c89e6b02415bf53cc6f4c,5fd6e26851ee1565e2a5f0d3,APPROVED,2022-09-10T12:58:32.444000Z,2022-09-10T13:07:26.668000Z,2022-09-12T10:45:18.578000,2022-09-10T13:07:27.075310Z,535,CA03AWEI,105,1,100,"English, German, Turkish",23,Male,White,Germany,Germany,Germany,Turkish,DATA_EXPIRED,DATA_EXPIRED
631c8d392fd24774531efcb5,5ea96858a4cf5b051c28c0e9,APPROVED,2022-09-10T13:12:31.023000Z,2022-09-10T13:24:05.921000Z,2022-09-12T10:45:18.678000,2022-09-10T13:24:06.260621Z,695,CA03AWEI,61,1,100,"English, German",23,Male,White,Germany,Germany,Germany,German,Yes,DATA_EXPIRED
631c99bb7d30ceabacf8e70a,5ee1acaabd4b2a201b89fad2,APPROVED,2022-09-10T14:05:49.987000Z,2022-09-10T14:12:34.331000Z,2022-09-12T10:45:18.780000,2022-09-10T14:12:34.692227Z,405,CA03AWEI,148,1,100,"German, English",41,Male,White,Germany,Germany,Germany,German,No,Full-Time
631c99eafc4a411dfdcc6f79,611057352965c42c509662a1,APPROVED,2022-09-10T14:06:37.942000Z,2022-09-10T14:19:07.952000Z,2022-09-12T10:45:25.955000,2022-09-10T14:19:08.323991Z,751,CA03AWEI,284,2,100,"English, German, Spanish",30,Female,White,Germany,Germany,Germany,German,No,DATA_EXPIRED
631ca16dfa2e0f08294e8c75,61159963b4e799b07923808b,APPROVED,2022-09-10T14:38:40.022000Z,2022-09-10T14:44:58.772000Z,2022-09-12T10:45:26.056000,2022-09-10T14:44:59.106075Z,379,CA03AWEI,249,1,100,"English, German, Russian",24,Female,White,Germany,Germany,Germany,German,Yes,Part-Time
631ca1cd925e9def8f1efcd7,5e7badc46db6e81de3d76ebd,APPROVED,2022-09-10T14:40:16.951000Z,2022-09-10T14:46:20.881000Z,2022-09-12T10:45:18.880000,2022-09-10T14:46:21.320680Z,364,CA03AWEI,232,2,100,"English, German, Italian, Spanish",35,Male,White,Italy,Germany,Italy,Italian,Yes,Full-Time
631cb0d7ac333d993534e4f7,60fd19bb0d1f1d54adccc4fa,APPROVED,2022-09-10T15:44:24.785000Z,2022-09-10T15:52:35.460000Z,2022-09-12T10:45:26.161000,2022-09-10T15:52:35.825903Z,491,CA03AWEI,306,1,100,"English, German",19,Female,White,Germany,Germany,Germany,German,No,Part-Time
631cbcdb0d566623778955b7,5e864200d6d24f0abb95df2e,APPROVED,2022-09-10T16:35:42.037000Z,2022-09-10T16:46:59.802000Z,2022-09-12T10:45:18.985000,2022-09-10T16:47:00.143730Z,678,CA03AWEI,175,0,100,"English, German",33,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
631cbed185d58fe9bde5f6fc,62e02c664d6d60d004162710,APPROVED,2022-09-10T16:44:03.315000Z,2022-09-10T16:54:36.421000Z,2022-09-12T10:45:19.090000,2022-09-10T16:54:36.892814Z,634,CA03AWEI,17,0,100,"English, German, Italian",24,Male,White,Germany,Germany,Italy,Italian,Yes,Part-Time
631cc470d772aba048c516ef,628ce58776f2c5e4a821edd5,APPROVED,2022-09-10T17:08:09.280000Z,2022-09-10T17:21:30.359000Z,2022-09-12T10:45:19.194000,2022-09-10T17:21:30.756681Z,802,CA03AWEI,92,0,100,"English, German, Russian",21,Male,White,Germany,Germany,Germany,German,Yes,Other
631cde017a25bd6b14f8e729,61530bb80c43ce6264e8fd96,APPROVED,2022-09-10T18:57:11.429000Z,2022-09-10T19:10:01.705000Z,2022-09-12T10:45:19.300000,2022-09-10T19:10:02.254448Z,771,CA03AWEI,61,0,100,"German, English",43,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
