session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
grj9bsph,259,a514pg9n,2,si_experiment,PreQuestions,1662367299,1,0,0
grj9bsph,261,xmolgso3,2,si_experiment,PreQuestions,1662367300,1,0,0
grj9bsph,263,gnsvecu7,1,si_experiment,Intro,1662367307,1,0,0
grj9bsph,256,5skj7px4,17,si_experiment,PostQuestions2,1662367320,1,0,0
grj9bsph,258,5vpt19pa,12,si_experiment,PostQuestions,1662367321,1,0,0
grj9bsph,264,95w5n1v9,0,,InitializeParticipant,1662367321,1,0,0
grj9bsph,258,5vpt19pa,13,si_experiment,Stage2,1662367326,1,0,0
grj9bsph,260,3xspjz2d,9,si_experiment,PercAccuracy,1662367331,1,0,0
grj9bsph,256,5skj7px4,19,si_experiment,SocDist1,1662367354,1,0,0
grj9bsph,264,95w5n1v9,1,si_experiment,Intro,1662367371,1,0,0
grj9bsph,265,10f0nt4a,0,,InitializeParticipant,1662367371,1,0,0
grj9bsph,262,2szw1kzm,1,si_experiment,Intro,1662367380,1,0,0
grj9bsph,260,3xspjz2d,10,si_experiment,WTP,1662367385,1,0,0
grj9bsph,265,10f0nt4a,1,si_experiment,Intro,1662367395,1,0,0
grj9bsph,260,3xspjz2d,11,si_experiment,Revision,1662367398,1,0,0
grj9bsph,256,5skj7px4,20,si_experiment,SocDist2,1662367400,1,0,0
