garden,basement,elevator,balcony,floor (storey),nmbr of rooms,sq_meters,construction year,price,unemployment,Anteil Gruenenwaehler,Berlin,Duesseldorf,Frankfurt,Hamburg,Koeln,Muenchen,Stuttgart
True,True,False,True,2.0,2.0,56.62,1919.0,270000.0,1,1,1,0,0,0,0,0,0
False,True,True,True,-1.0,1.0,26.83,2021.0,271000.0,3,3,1,0,0,0,0,0,0
False,True,True,True,-1.0,1.0,26.83,2021.0,271000.0,3,3,1,0,0,0,0,0,0
False,True,True,True,-1.0,1.0,26.83,2021.0,271000.0,2,3,1,0,0,0,0,0,0
False,True,True,True,-1.0,3.0,78.37,1930.0,271100.0,2,1,1,0,0,0,0,0,0
False,True,False,True,2.0,2.0,60.41,1984.0,271845.0,3,1,1,0,0,0,0,0,0
False,True,False,True,2.0,2.0,60.41,1984.0,271845.0,3,1,1,0,0,0,0,0,0
True,True,False,True,1.0,2.0,64.51,1919.0,273000.0,1,1,1,0,0,0,0,0,0
False,True,True,True,-1.0,1.0,27.69,2021.0,273000.0,3,3,1,0,0,0,0,0,0
False,True,False,False,-1.0,1.0,44.12,1956.0,274000.0,2,2,1,0,0,0,0,0,0
False,True,False,True,1.0,2.0,45.0,1955.0,274500.0,2,2,1,0,0,0,0,0,0
True,True,False,True,-1.0,2.0,62.35,1910.0,274500.0,2,1,1,0,0,0,0,0,0
False,True,False,True,1.0,3.0,68.65,1962.0,274600.0,2,2,1,0,0,0,0,0,0
False,False,True,True,14.0,1.0,31.6,1958.0,275000.0,2,3,1,0,0,0,0,0,0
False,True,True,True,1.0,2.0,63.0,1966.0,275000.0,2,2,1,0,0,0,0,0,0
False,False,True,False,3.0,2.0,50.21,1975.0,275000.0,2,3,1,0,0,0,0,0,0
False,False,True,False,4.0,1.0,43.0,1909.0,275000.0,1,3,1,0,0,0,0,0,0
True,True,False,False,1.0,2.0,49.09,1998.0,275000.0,1,1,1,0,0,0,0,0,0
True,True,False,True,3.0,2.0,67.84,1920.0,275000.0,2,3,1,0,0,0,0,0,0
False,False,False,False,-1.0,2.0,42.0,1939.0,275000.0,1,3,1,0,0,0,0,0,0
True,True,False,True,2.0,2.0,50.0,1930.0,275000.0,2,3,1,0,0,0,0,0,0
True,True,False,True,3.0,3.0,66.0,1958.0,275000.0,2,1,1,0,0,0,0,0,0
True,True,False,True,2.0,2.0,55.0,1930.0,275000.0,3,1,1,0,0,0,0,0,0
False,True,False,False,3.0,2.0,57.5,1919.0,275000.0,1,1,1,0,0,0,0,0,0
False,False,False,False,-1.0,2.0,57.0,1929.0,275000.0,2,2,1,0,0,0,0,0,0
True,True,True,False,2.0,1.0,55.0,1999.0,275000.0,2,2,1,0,0,0,0,0,0
False,False,False,False,-1.0,2.0,57.0,1929.0,275000.0,2,2,1,0,0,0,0,0,0
False,True,False,True,4.0,2.0,60.0,1900.0,275800.0,2,3,1,0,0,0,0,0,0
False,True,False,True,3.0,2.0,60.0,1900.0,275800.0,2,3,1,0,0,0,0,0,0
True,True,False,True,1.0,2.0,75.0,1909.0,275800.0,1,2,1,0,0,0,0,0,0
False,True,True,True,-1.0,1.0,27.35,2021.0,276000.0,3,3,1,0,0,0,0,0,0
False,True,True,True,-1.0,1.0,27.35,2021.0,276000.0,2,3,1,0,0,0,0,0,0
False,True,True,True,-1.0,1.0,27.35,2021.0,276000.0,2,3,1,0,0,0,0,0,0
False,False,True,False,16.0,2.0,46.17,1973.0,277000.0,3,3,1,0,0,0,0,0,0
False,True,False,True,-1.0,2.5,67.39,1961.0,277309.85,2,2,1,0,0,0,0,0,0
False,True,True,False,2.0,1.0,42.5,1960.0,278000.0,1,2,1,0,0,0,0,0,0
False,False,False,True,-1.0,2.0,54.51,1955.0,278200.0,3,3,1,0,0,0,0,0,0
False,True,False,False,-1.0,2.0,54.0,1907.0,279000.0,1,2,1,0,0,0,0,0,0
True,False,False,False,-1.0,2.0,55.0,1907.0,279000.0,1,2,1,0,0,0,0,0,0
False,True,True,False,1.0,2.0,53.55,1956.0,279000.0,2,2,1,0,0,0,0,0,0
False,False,False,False,4.0,1.0,48.22,1904.0,279000.0,2,2,1,0,0,0,0,0,0
False,False,False,False,4.0,2.0,67.34,1890.0,279000.0,1,2,1,0,0,0,0,0,0
True,False,False,True,1.0,2.0,59.63,1910.0,279000.0,1,2,1,0,0,0,0,0,0
False,True,False,False,1.0,2.0,54.0,1907.0,279000.0,1,2,1,0,0,0,0,0,0
False,False,False,True,4.0,2.0,67.34,1890.0,279000.0,1,2,1,0,0,0,0,0,0
True,True,False,False,3.0,2.0,65.63,1992.0,279000.0,3,1,1,0,0,0,0,0,0
False,False,False,True,-1.0,2.0,67.34,1975.0,279000.0,1,2,1,0,0,0,0,0,0
False,False,False,True,1.0,2.0,59.63,1910.0,279000.0,1,2,1,0,0,0,0,0,0
True,True,False,True,-1.0,3.0,79.83,1964.0,279000.0,1,2,1,0,0,0,0,0,0
False,True,False,False,4.0,2.0,67.34,1890.0,279000.0,1,2,1,0,0,0,0,0,0
False,False,False,True,2.0,2.5,69.87,1929.0,279000.0,2,1,1,0,0,0,0,0,0
False,False,False,True,1.0,3.0,66.72,1959.0,279000.0,1,2,1,0,0,0,0,0,0
False,False,False,True,1.0,2.0,77.0,1915.0,279000.0,1,1,1,0,0,0,0,0,0
False,False,True,False,1.0,2.0,57.06,1900.0,279000.0,2,3,1,0,0,0,0,0,0
False,True,False,True,1.0,3.0,80.0,1910.0,279000.0,1,1,1,0,0,0,0,0,0
False,False,False,True,1.0,2.0,60.0,1910.0,279000.0,1,2,1,0,0,0,0,0,0
False,False,False,False,4.0,2.0,67.0,1890.0,279000.0,1,2,1,0,0,0,0,0,0
False,True,False,True,2.0,2.0,55.0,1958.0,279000.0,1,2,1,0,0,0,0,0,0
False,True,True,True,-1.0,3.0,82.07,1967.0,279000.0,3,1,1,0,0,0,0,0,0
False,False,False,False,3.0,2.0,64.76,1950.0,279000.0,1,2,1,0,0,0,0,0,0
False,True,False,True,2.0,3.0,58.8,1902.0,279258.9,2,3,1,0,0,0,0,0,0
False,False,False,False,-1.0,2.0,65.86,1996.0,279500.0,2,1,1,0,0,0,0,0,0
False,False,True,False,2.0,1.0,45.42,1890.0,279900.0,2,3,1,0,0,0,0,0,0
False,False,False,True,-1.0,2.0,71.33,1967.0,279900.0,3,2,1,0,0,0,0,0,0
True,True,True,True,1.0,2.0,45.985,1996.0,279900.0,2,1,1,0,0,0,0,0,0
False,True,False,False,2.0,1.0,45.42,1890.0,279900.0,2,3,1,0,0,0,0,0,0
False,True,False,False,1.0,3.0,83.0,1977.0,280000.0,3,1,1,0,0,0,0,0,0
False,True,True,False,2.0,2.0,53.64,1956.0,280000.0,2,2,1,0,0,0,0,0,0
True,True,False,True,1.0,3.0,70.0,1928.0,280000.0,3,3,1,0,0,0,0,0,0
False,True,True,True,1.0,3.0,77.0,1970.0,280000.0,3,1,1,0,0,0,0,0,0
False,False,False,True,-1.0,3.0,68.0,1927.0,280000.0,3,3,1,0,0,0,0,0,0
False,False,False,True,1.0,3.0,82.44,1957.0,280000.0,3,1,1,0,0,0,0,0,0
False,False,False,False,2.0,2.0,68.55,1968.0,280000.0,1,2,1,0,0,0,0,0,0
False,True,True,True,-1.0,1.0,27.74,2021.0,280000.0,3,3,1,0,0,0,0,0,0
False,True,True,True,-1.0,1.0,27.74,2021.0,280000.0,2,3,1,0,0,0,0,0,0
False,True,False,True,-1.0,3.0,75.98,1962.0,280249.0,1,2,1,0,0,0,0,0,0
False,False,True,False,2.0,2.0,41.55,2022.0,280529.0,2,2,1,0,0,0,0,0,0
False,True,False,False,-1.0,3.0,70.21,1912.0,281295.0,2,3,1,0,0,0,0,0,0
False,True,False,True,2.0,2.0,62.53,1984.0,281385.0,3,1,1,0,0,0,0,0,0
False,False,True,True,13.0,2.0,58.86,2020.0,281900.0,3,1,1,0,0,0,0,0,0
False,True,False,True,1.0,2.5,71.4,1929.0,282000.0,3,1,1,0,0,0,0,0,0
False,True,False,True,2.0,3.0,70.0,1928.0,284000.0,3,3,1,0,0,0,0,0,0
False,False,False,True,-1.0,3.0,67.96,1927.0,284000.0,3,3,1,0,0,0,0,0,0
False,False,True,False,4.0,1.0,45.3,1890.0,284650.0,2,3,1,0,0,0,0,0,0
False,False,False,False,2.0,2.0,54.76,1910.0,284752.0,3,3,1,0,0,0,0,0,0
False,True,False,False,3.0,3.0,64.0,1926.0,284800.0,2,2,1,0,0,0,0,0,0
False,False,False,True,-1.0,2.0,54.47,1955.0,284900.0,3,3,1,0,0,0,0,0,0
False,False,False,False,1.0,2.0,70.65,1922.0,285000.0,1,3,1,0,0,0,0,0,0
False,False,False,False,-1.0,1.0,28.0,2010.0,285000.0,3,3,1,0,0,0,0,0,0
False,False,False,False,3.0,2.0,67.0,1906.0,285000.0,3,2,1,0,0,0,0,0,0
False,True,True,True,3.0,2.0,65.1,1997.0,285000.0,2,3,1,0,0,0,0,0,0
False,True,False,False,1.0,2.0,54.0,1911.0,285000.0,2,3,1,0,0,0,0,0,0
False,True,False,True,-1.0,3.0,73.6,1929.0,285500.0,3,1,1,0,0,0,0,0,0
True,True,False,True,1.0,2.0,60.0,1910.0,286000.0,1,2,1,0,0,0,0,0,0
False,True,False,True,4.0,2.0,70.0,1890.0,286000.0,1,2,1,0,0,0,0,0,0
False,True,False,False,-1.0,2.0,55.0,1907.0,286000.0,1,2,1,0,0,0,0,0,0
False,True,False,False,-1.0,2.0,59.28,1907.0,287508.0,1,2,1,0,0,0,0,0,0
False,False,False,False,4.0,2.0,49.0,1915.0,288000.0,2,3,1,0,0,0,0,0,0
False,False,False,False,3.0,2.0,63.0,1919.0,289000.0,2,3,1,0,0,0,0,0,0
False,True,False,False,-1.0,2.0,53.18,1960.0,289000.0,1,2,1,0,0,0,0,0,0
False,False,False,False,3.0,2.0,63.0,1919.0,289000.0,2,3,1,0,0,0,0,0,0
False,True,False,True,3.0,3.0,74.0,1991.0,289000.0,3,1,1,0,0,0,0,0,0
False,True,False,True,3.0,3.0,74.0,1991.0,289000.0,3,1,1,0,0,0,0,0,0
False,True,False,True,1.0,3.0,83.6,1997.0,289000.0,3,1,1,0,0,0,0,0,0
False,False,False,False,3.0,2.0,63.0,1919.0,289000.0,2,3,1,0,0,0,0,0,0
False,False,False,False,3.0,2.0,63.0,1919.0,289000.0,2,3,1,0,0,0,0,0,0
False,True,True,True,-1.0,1.0,27.35,2021.0,289000.0,2,3,1,0,0,0,0,0,0
False,True,True,True,-1.0,1.0,27.35,2021.0,289000.0,3,3,1,0,0,0,0,0,0
False,False,False,True,3.0,2.0,63.0,1919.0,289000.0,2,3,1,0,0,0,0,0,0
False,True,False,True,1.0,2.0,90.0,1906.0,289800.0,2,2,1,0,0,0,0,0,0
False,True,True,True,2.0,2.0,73.28,1900.0,289900.0,3,3,1,0,0,0,0,0,0
False,False,False,False,-1.0,4.0,84.0,1907.0,290000.0,3,1,1,0,0,0,0,0,0
False,True,False,False,1.0,2.0,52.72,1902.0,290000.0,2,3,1,0,0,0,0,0,0
False,False,False,False,1.0,2.0,55.0,1907.0,290000.0,3,1,1,0,0,0,0,0,0
False,True,False,True,-1.0,3.0,85.0,1964.0,290000.0,3,1,1,0,0,0,0,0,0
False,True,True,True,-1.0,1.5,30.0,1960.0,290000.0,1,2,1,0,0,0,0,0,0
False,True,True,False,-1.0,3.0,78.46,1930.0,290800.0,2,1,1,0,0,0,0,0,0
True,False,False,False,-1.0,2.0,69.73,1992.0,291000.0,3,2,1,0,0,0,0,0,0
False,False,False,True,3.0,2.0,66.17,1900.0,291148.0,3,2,1,0,0,0,0,0,0
False,True,False,True,-1.0,3.0,70.77,1962.0,291218.55,1,2,1,0,0,0,0,0,0
False,True,False,True,-1.0,2.0,59.0,1940.0,291500.0,1,3,1,0,0,0,0,0,0
False,False,False,False,-1.0,4.0,75.84,1900.0,292000.0,3,3,1,0,0,0,0,0,0
False,True,False,False,3.0,3.0,74.49,1930.0,292500.0,1,3,1,0,0,0,0,0,0
False,True,False,True,2.0,2.0,62.86,1984.0,292870.0,3,1,1,0,0,0,0,0,0
False,True,False,True,2.0,2.0,62.86,1984.0,292870.0,3,1,1,0,0,0,0,0,0
False,True,True,True,-1.0,1.0,27.74,2021.0,293000.0,1,3,1,0,0,0,0,0,0
False,True,True,True,-1.0,1.0,27.74,2021.0,293000.0,1,3,1,0,0,0,0,0,0
False,True,True,True,-1.0,1.0,27.74,2021.0,293000.0,3,3,1,0,0,0,0,0,0
False,True,True,True,-1.0,1.0,27.74,2021.0,293000.0,3,3,1,0,0,0,0,0,0
False,True,False,False,-1.0,3.0,84.85,1910.0,295000.0,3,3,1,0,0,0,0,0,0
False,True,False,True,-1.0,3.0,70.0,1964.0,295000.0,1,2,1,0,0,0,0,0,0
False,True,False,True,2.0,2.0,50.63,1956.0,295000.0,1,2,1,0,0,0,0,0,0
False,False,True,False,4.0,1.0,42.32,1900.0,295000.0,1,3,1,0,0,0,0,0,0
False,False,False,False,1.0,2.0,69.56,1992.0,295000.0,3,2,1,0,0,0,0,0,0
False,False,False,True,2.0,2.0,50.3,1930.0,295000.0,1,3,1,0,0,0,0,0,0
False,True,False,True,2.0,2.0,59.14,1959.0,295000.0,1,2,1,0,0,0,0,0,0
False,False,False,False,-1.0,2.0,64.0,1900.0,295000.0,1,3,1,0,0,0,0,0,0
False,True,False,True,1.0,2.0,61.0,1935.0,295000.0,2,2,1,0,0,0,0,0,0
False,True,False,True,1.0,3.0,74.02,1982.0,295000.0,3,1,1,0,0,0,0,0,0
False,False,False,False,-1.0,2.0,63.43,1908.0,296000.0,1,3,1,0,0,0,0,0,0
False,True,False,False,3.0,2.0,65.0,1919.0,296300.0,2,3,1,0,0,0,0,0,0
False,False,False,True,-1.0,2.5,60.73,1930.0,297000.0,1,3,1,0,0,0,0,0,0
False,True,False,True,-1.0,2.0,70.21,1992.0,297000.0,3,2,1,0,0,0,0,0,0
False,False,False,False,1.0,2.0,69.43,1992.0,297000.0,3,2,1,0,0,0,0,0,0
False,True,False,True,-1.0,2.0,66.85,1910.0,297236.0,3,2,1,0,0,0,0,0,0
False,True,False,True,-1.0,3.0,72.0,1997.0,298000.0,1,3,1,0,0,0,0,0,0
False,True,False,True,-1.0,3.0,72.0,1997.0,298000.0,1,3,1,0,0,0,0,0,0
False,True,True,True,-1.0,1.0,27.74,2021.0,298000.0,3,3,1,0,0,0,0,0,0
False,True,True,True,-1.0,1.0,27.74,2021.0,298000.0,3,3,1,0,0,0,0,0,0
False,True,True,True,-1.0,1.0,27.74,2021.0,298000.0,3,3,1,0,0,0,0,0,0
True,True,False,True,2.0,2.5,68.83,1933.0,298000.0,3,1,1,0,0,0,0,0,0
False,True,True,False,-1.0,1.0,36.12,2021.0,298200.0,3,1,1,0,0,0,0,0,0
False,False,False,False,-1.0,2.0,53.84,1905.0,298400.0,1,3,1,0,0,0,0,0,0
False,False,False,False,3.0,2.0,42.0,1994.0,298500.0,2,1,1,0,0,0,0,0,0
False,False,False,False,4.0,3.0,74.9,1895.0,298500.0,2,3,1,0,0,0,0,0,0
False,True,True,True,4.0,3.0,70.0,1972.0,298500.0,2,2,1,0,0,0,0,0,0
False,False,False,True,2.0,2.0,71.17,1900.0,298900.0,2,3,1,0,0,0,0,0,0
True,False,False,False,3.0,2.0,64.0,1901.0,299000.0,1,2,1,0,0,0,0,0,0
False,False,False,False,3.0,2.0,59.46,1900.0,299000.0,2,3,1,0,0,0,0,0,0
False,True,False,False,2.0,2.0,57.0,1900.0,299000.0,2,3,1,0,0,0,0,0,0
False,False,False,False,2.0,2.5,65.56,1955.0,299000.0,1,2,1,0,0,0,0,0,0
True,True,False,False,4.0,4.0,98.0,1980.0,299000.0,3,1,1,0,0,0,0,0,0
False,True,False,True,3.0,2.5,61.81,1930.0,299000.0,1,3,1,0,0,0,0,0,0
False,True,False,True,3.0,2.0,64.0,1901.0,299000.0,1,2,1,0,0,0,0,0,0
True,True,True,False,-1.0,2.0,68.0,1995.0,299000.0,1,3,1,0,0,0,0,0,0
True,True,False,False,4.0,4.0,98.0,1980.0,299000.0,3,1,1,0,0,0,0,0,0
False,True,True,True,2.0,2.0,67.0,1996.0,299000.0,1,3,1,0,0,0,0,0,0
False,True,False,False,3.0,2.0,51.79,1905.0,299000.0,3,3,1,0,0,0,0,0,0
False,True,False,False,3.0,1.5,38.0,1930.0,259000.0,3,2,1,0,0,0,0,0,0
False,True,False,True,2.0,2.0,75.0,1961.0,299000.0,2,2,1,0,0,0,0,0,0
False,False,True,True,4.0,1.0,38.86,1976.0,299000.0,1,3,1,0,0,0,0,0,0
False,True,False,False,3.0,2.0,58.0,1900.0,299000.0,1,3,1,0,0,0,0,0,0
False,True,False,False,2.0,3.0,73.59,1968.0,299000.0,1,2,1,0,0,0,0,0,0
False,False,False,True,3.0,2.0,64.0,1905.0,299000.0,1,2,1,0,0,0,0,0,0
False,False,False,True,-1.0,2.0,61.18,1955.0,299000.0,3,3,1,0,0,0,0,0,0
False,False,False,False,-1.0,2.0,54.0,1910.0,299000.0,1,3,1,0,0,0,0,0,0
False,False,False,True,2.0,2.0,63.0,1901.0,299000.0,1,2,1,0,0,0,0,0,0
False,True,False,False,4.0,1.0,45.66,1890.0,299000.0,2,3,1,0,0,0,0,0,0
False,False,False,True,3.0,2.0,64.0,1901.0,299000.0,1,2,1,0,0,0,0,0,0
False,True,True,True,4.0,2.5,75.0,1972.0,299000.0,2,2,1,0,0,0,0,0,0
False,True,False,False,-1.0,1.0,46.79,1909.0,299000.0,1,3,1,0,0,0,0,0,0
False,True,True,True,4.0,2.5,75.0,1972.0,299000.0,2,2,1,0,0,0,0,0,0
False,False,False,False,-1.0,1.0,29.0,2010.0,299000.0,3,3,1,0,0,0,0,0,0
False,False,False,True,2.0,3.0,69.64,1932.0,299452.0,2,2,1,0,0,0,0,0,0
False,True,False,True,1.0,2.5,63.9,1956.0,299500.0,2,2,1,0,0,0,0,0,0
False,True,True,True,1.0,2.0,55.69,1961.0,299700.0,2,3,1,0,0,0,0,0,0
True,True,False,True,-1.0,2.0,75.0,1906.0,299800.0,2,2,1,0,0,0,0,0,0
False,True,False,True,2.0,2.0,87.0,1906.0,299800.0,2,2,1,0,0,0,0,0,0
False,True,False,False,-1.0,1.0,49.0,1890.0,299990.0,2,2,1,0,0,0,0,0,0
False,False,False,True,1.0,2.0,69.4,1987.0,300000.0,3,1,1,0,0,0,0,0,0
False,True,False,False,-1.0,1.5,51.0,1995.0,300000.0,2,2,1,0,0,0,0,0,0
False,False,False,False,2.0,2.5,55.0,1910.0,300000.0,3,3,1,0,0,0,0,0,0
True,True,False,True,4.0,2.0,50.0,1930.0,300000.0,2,3,1,0,0,0,0,0,0
False,True,False,False,1.0,1.0,55.15,1903.0,300000.0,1,3,1,0,0,0,0,0,0
True,False,False,True,1.0,2.0,55.0,1930.0,300000.0,3,1,1,0,0,0,0,0,0
False,True,True,True,4.0,2.5,75.0,1972.0,300000.0,2,2,1,0,0,0,0,0,0
True,True,False,False,-1.0,1.0,35.03,1901.0,300000.0,1,3,1,0,0,0,0,0,0
False,True,False,False,-1.0,3.0,56.0,1900.0,300000.0,2,3,1,0,0,0,0,0,0
False,True,False,False,2.0,2.0,62.4,1900.0,300000.0,2,3,1,0,0,0,0,0,0
False,False,False,True,3.0,2.0,54.58,1900.0,300000.0,1,3,1,0,0,0,0,0,0
False,False,False,True,4.0,2.0,71.64,1900.0,300900.0,2,3,1,0,0,0,0,0,0
False,False,False,True,1.0,3.0,69.18,1930.0,301320.0,1,2,1,0,0,0,0,0,0
False,False,True,False,5.0,1.0,36.18,2019.0,303335.0,3,2,1,0,0,0,0,0,0
False,True,False,False,-1.0,1.0,49.0,1904.0,303800.0,1,3,1,0,0,0,0,0,0
False,False,False,False,1.0,2.0,71.73,1908.0,304000.0,1,3,1,0,0,0,0,0,0
True,True,False,True,2.0,2.0,76.0,1910.0,305000.0,2,3,1,0,0,0,0,0,0
False,False,True,False,-1.0,3.0,83.0,1965.0,305000.0,3,1,1,0,0,0,0,0,0
True,True,False,True,-1.0,2.0,73.79,1993.0,305000.0,2,2,1,0,0,0,0,0,0
False,True,False,False,2.0,2.0,73.33,1900.0,305000.0,2,3,1,0,0,0,0,0,0
True,True,False,False,1.0,1.0,36.3,1905.0,305000.0,1,3,1,0,0,0,0,0,0
False,False,False,False,2.0,2.0,34.92,2022.0,306690.0,2,2,1,0,0,0,0,0,0
True,True,True,True,2.0,2.0,64.96,1984.0,306900.0,2,3,1,0,0,0,0,0,0
True,True,True,True,4.0,2.0,64.96,1984.0,306900.0,2,3,1,0,0,0,0,0,0
False,True,True,False,3.0,3.0,75.0,1986.0,308800.0,1,2,1,0,0,0,0,0,0
False,True,False,True,3.0,2.0,67.0,1907.0,309000.0,1,2,1,0,0,0,0,0,0
False,False,False,True,3.0,2.0,67.0,1907.0,309000.0,1,2,1,0,0,0,0,0,0
False,False,False,True,-1.0,2.0,62.36,1955.0,309000.0,3,3,1,0,0,0,0,0,0
False,False,True,True,1.0,4.0,122.07,1980.0,309000.0,2,2,1,0,0,0,0,0,0
False,False,False,True,3.0,2.0,67.0,1910.0,309000.0,1,2,1,0,0,0,0,0,0
False,True,True,True,3.0,4.0,122.07,1980.0,309000.0,2,2,1,0,0,0,0,0,0
False,False,True,True,1.0,4.0,122.0,1980.0,309000.0,2,2,1,0,0,0,0,0,0
False,True,False,True,2.0,2.0,68.59,1925.0,309000.0,1,3,1,0,0,0,0,0,0
False,True,False,True,2.0,2.0,61.0,1930.0,309000.0,2,2,1,0,0,0,0,0,0
False,True,False,True,1.0,2.0,76.34,1900.0,309900.0,3,1,1,0,0,0,0,0,0
False,True,False,True,2.0,2.0,67.63,1918.0,309900.0,2,3,1,0,0,0,0,0,0
False,False,True,True,3.0,2.0,67.16,1983.0,309900.0,2,3,1,0,0,0,0,0,0
True,True,True,True,-1.0,2.0,54.44,1996.0,309900.0,2,1,1,0,0,0,0,0,0
False,True,True,False,1.0,2.0,48.5,1975.0,310000.0,2,3,1,0,0,0,0,0,0
False,True,True,False,4.0,4.0,90.0,1964.0,310000.0,3,1,1,0,0,0,0,0,0
False,False,False,True,-1.0,3.0,90.0,1907.0,310000.0,3,1,1,0,0,0,0,0,0
False,True,True,True,2.0,2.0,44.28,2023.0,310000.0,3,2,1,0,0,0,0,0,0
False,False,False,False,1.0,2.0,69.61,1992.0,310000.0,3,2,1,0,0,0,0,0,0
False,False,False,False,2.0,2.0,59.0,1910.0,310000.0,1,3,1,0,0,0,0,0,0
False,True,False,True,-1.0,3.0,73.53,1963.0,310000.0,3,1,1,0,0,0,0,0,0
True,True,False,True,1.0,2.0,65.0,1930.0,311000.0,1,3,1,0,0,0,0,0,0
False,True,True,True,1.0,2.0,66.55,2019.0,311000.0,2,3,1,0,0,0,0,0,0
False,False,False,False,2.0,2.0,70.0,1910.0,312000.0,3,1,1,0,0,0,0,0,0
True,True,True,True,3.0,1.0,48.8,1968.0,313000.0,3,3,1,0,0,0,0,0,0
True,True,False,False,-1.0,2.0,73.9,1992.0,314000.0,3,2,1,0,0,0,0,0,0
True,False,False,False,-1.0,3.0,61.0,1910.0,314900.0,1,2,1,0,0,0,0,0,0
True,False,False,False,-1.0,3.0,61.0,1910.0,314900.0,1,2,1,0,0,0,0,0,0
False,True,False,True,-1.0,2.5,70.0,1976.0,315000.0,1,2,1,0,0,0,0,0,0
False,True,False,True,3.0,2.0,70.0,1907.0,315000.0,1,2,1,0,0,0,0,0,0
False,True,False,True,3.0,2.0,54.0,1900.0,315000.0,1,3,1,0,0,0,0,0,0
False,True,False,False,3.0,2.0,57.31,1900.0,315000.0,1,2,1,0,0,0,0,0,0
False,True,False,True,3.0,1.5,39.45,1886.0,315000.0,1,3,1,0,0,0,0,0,0
True,True,True,False,4.0,1.0,39.69,1928.0,315000.0,1,3,1,0,0,0,0,0,0
False,True,False,True,1.0,3.0,63.02,1933.0,315000.0,3,1,1,0,0,0,0,0,0
False,True,False,True,-1.0,2.0,63.21,1953.0,315500.0,1,3,1,0,0,0,0,0,0
False,True,True,False,3.0,2.0,59.03,1897.0,315800.0,2,3,1,0,0,0,0,0,0
False,True,True,False,-1.0,1.0,38.3,2021.0,316250.0,3,1,1,0,0,0,0,0,0
False,True,False,True,2.0,2.0,62.86,1984.0,317930.0,3,1,1,0,0,0,0,0,0
False,True,True,True,5.0,2.0,53.0,1963.0,318000.0,1,3,1,0,0,0,0,0,0
True,True,False,True,2.0,2.0,61.9,1894.0,318000.0,2,3,1,0,0,0,0,0,0
False,False,False,False,4.0,2.0,67.05,1908.0,318000.0,1,3,1,0,0,0,0,0,0
False,True,True,True,1.0,2.0,64.0,1900.0,318000.0,2,3,1,0,0,0,0,0,0
False,True,False,False,3.0,3.0,81.05,1930.0,318100.0,1,3,1,0,0,0,0,0,0
False,False,True,True,4.0,2.0,49.78,1903.0,318592.0,3,3,1,0,0,0,0,0,0
False,True,False,True,1.0,2.0,67.0,1907.0,319000.0,1,2,1,0,0,0,0,0,0
False,False,False,True,1.0,2.0,67.0,1907.0,319000.0,1,2,1,0,0,0,0,0,0
False,False,True,True,3.0,3.0,77.0,1995.0,319000.0,2,3,1,0,0,0,0,0,0
False,False,False,False,1.0,2.0,54.24,1937.0,319000.0,1,3,1,0,0,0,0,0,0
False,False,False,True,-1.0,2.0,63.97,1955.0,319900.0,3,3,1,0,0,0,0,0,0
True,True,False,True,3.0,2.0,65.0,1962.0,320000.0,1,2,1,0,0,0,0,0,0
False,False,False,True,1.0,3.0,78.6,1905.0,320000.0,3,2,1,0,0,0,0,0,0
True,True,False,False,3.0,2.0,70.0,1920.0,320000.0,1,2,1,0,0,0,0,0,0
True,True,False,False,3.0,2.0,70.0,1920.0,320000.0,1,2,1,0,0,0,0,0,0
False,False,False,True,1.0,2.0,48.19,1937.0,320000.0,1,3,1,0,0,0,0,0,0
True,True,False,False,-1.0,3.0,77.0,1982.0,320000.0,3,1,1,0,0,0,0,0,0
False,False,False,True,1.0,2.0,48.57,1937.0,320000.0,1,3,1,0,0,0,0,0,0
False,True,False,True,2.0,2.0,60.41,1984.0,320289.0,3,1,1,0,0,0,0,0,0
True,True,False,True,1.0,3.0,77.36,1993.0,322000.0,2,2,1,0,0,0,0,0,0
False,True,False,False,-1.0,2.0,65.92,1910.0,322800.0,3,1,1,0,0,0,0,0,0
False,True,True,False,4.0,2.0,50.41,1975.0,323000.0,2,3,1,0,0,0,0,0,0
False,True,False,True,3.0,2.5,73.25,1929.0,323400.0,3,3,1,0,0,0,0,0,0
False,False,True,True,-1.0,3.0,78.94,2020.0,324900.0,3,1,1,0,0,0,0,0,0
False,True,True,True,1.0,2.0,58.0,1958.0,325000.0,2,3,1,0,0,0,0,0,0
True,True,True,False,4.0,1.0,34.0,1964.0,325000.0,3,3,1,0,0,0,0,0,0
True,True,True,False,1.0,2.0,62.0,1997.0,325000.0,1,3,1,0,0,0,0,0,0
True,True,True,False,1.0,2.0,62.0,1997.0,325000.0,1,3,1,0,0,0,0,0,0
False,True,False,True,1.0,2.0,48.77,1937.0,325000.0,1,3,1,0,0,0,0,0,0
False,True,False,True,3.0,2.0,60.65,1965.0,325000.0,3,1,1,0,0,0,0,0,0
False,True,True,True,-1.0,2.0,65.77,1871.0,326500.0,2,3,1,0,0,0,0,0,0
False,True,False,False,1.0,2.0,63.97,1904.0,326600.0,2,3,1,0,0,0,0,0,0
False,False,False,True,2.0,2.0,60.82,1891.0,326900.0,1,1,1,0,0,0,0,0,0
False,True,False,True,1.0,3.0,82.83,1919.0,328000.0,2,1,1,0,0,0,0,0,0
False,False,False,False,1.0,4.0,94.55,1910.0,328000.0,3,3,1,0,0,0,0,0,0
